Compound,p_val,padj,NCvBroc,NCvBroc_adj,NCvBrus,NCvBrus_adj,NCvCombo,NCvCombo_adj,BrocvBrus,BrocvBrus_adj,BrocvCombo,BrocvCombo_adj,BrusvCombo,BrusvCombo_adj,canopus_id,molecularFormula,adduct,most specific class,level 5,subclass,class,superclass,all classifications,Polarity
12.55_686.0665m/z,0.001202898305954544,0.0027756842481153213,0.6189123238082546,0.6704883507922762,0.017056143645342026,0.08869194695577853,0.002988935142543392,0.007771231370612819,0.30694968254062327,1,0.1096113529918723,0.558802976036996,0.9544113425184636,1,771_NegClean_1505,C27H21N5O15S,[M - H]-,Peptides,Peptides,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,Organic acids and derivatives,"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",Negative
11.57_556.0215m/z,1.5782102031370666e-5,1.2532845730794354e-4,0.0015698221305258109,0.033787962480925304,0.9981545292779094,0.9981545292779094,0.009856376197431849,0.018843072142149336,0.002988935142543392,0.38856156853064094,0.9544113425184634,1,0.017056143645341915,0.24636651932160705,443_NegClean_303,C20H11N7O11S,[M - H]-,Benzoic acids and derivatives,NA,Benzoic acids and derivatives,Benzene and substituted derivatives,Benzenoids,"Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Furans; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Organic nitro compounds; Diazines; Organic oxoazanium compounds; Benzene and substituted derivatives; Benzenoids; Organic 1,3-dipolar compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities",Negative
23.69_789.2069m/z,0.0016517227922901924,0.0034841027649871246,0.017056143645342026,0.05613414364289781,0.013018613742037166,0.08869194695577853,0.013018613742037166,0.02367020680370394,0.9997673644952008,1,0.9997673644952008,1,1,1,5620_NegClean_415,C47H38N2O6S2,[M - H]-,1-hydroxy-2-unsubstituted benzenoids,NA,1-hydroxy-2-unsubstituted benzenoids,Phenols,Benzenoids,"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Sulfonyls; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities",Negative
22.91_519.3805m/z,0.0016067584546865345,0.003443053831471145,0.00985637619743196,0.052299139006781827,0.046267655779403616,0.141524594148764,0.005514815227186776,0.012688955389987272,0.9544113425184636,1,0.9981545292779094,1,0.8998835057418314,1,5303_NegClean_333,C30H52N2O5,[M - H]-,Steroids and steroid derivatives,NA,NA,Steroids and steroid derivatives,Lipids and lipid-like molecules,Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,Negative
24.12_403.2484m/z,0.008378265659469265,0.011310658640283508,0.16012587652498034,0.23389172975558942,0.22574087973709211,0.3105430091621373,0.046267655779403394,0.05647695071664292,0.9981545292779094,1,0.9544113425184636,1,0.8998835057418314,1,5843_NegClean_1535,C22H34N3O4,[M - H]-,Amino acids and derivatives,Amino acids and derivatives,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,Organic acids and derivatives,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",Negative
24.23_520.3278m/z,2.788192195808041e-4,0.0010173133687407716,0.05814513173489155,0.12290840854529946,0.046267655779403394,0.141524594148764,1.2931057550225056e-4,6.112863569197299e-4,0.9997673644952008,1,0.30694968254062327,0.961529126030868,0.3530585079708931,1,5887_NegClean_277,C22H47N7O5S,[M - H]-,Dipeptides,Peptides,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,Organic acids and derivatives,"Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Thioethers; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Alpha amino acids; Amines; Primary amines; Carboximidamides; Sulfenyl compounds; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities",Negative
12.42_843.1606m/z,4.335650430312757e-4,0.0013455466852694763,0.5083531516135691,0.5746600844327302,0.05814513173489144,0.16082696011778547,2.7412799681481026e-4,0.0011495690189008171,0.6735417379230301,1,0.036506166200736656,0.40098635008816275,0.4023760187383961,1,713_NegClean_889,C45H32O17,[M - H]-,Phenols,NA,NA,Phenols,Benzenoids,Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Phenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,Negative
11.13_725.0074m/z,0.0013534435287622492,0.00301927522875458,0.6189123238082546,0.6704883507922762,0.00985637619743196,0.08542192704441032,0.005514815227186665,0.012688955389987272,0.2257408797370919,1,0.16012587652498045,0.6608369507380146,0.9981545292779094,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Negative
23.43_439.2694m/z,3.951154873802359e-5,2.3706929242814153e-4,0.8638216725696986,0.91298225556147,0.9938581719122568,0.9981545292779094,0.002988935142543392,0.007771231370612819,0.9544113425184636,1,0.036506166200736656,0.40098635008816275,0.007402260869041721,0.24636651932160705,5498_NegClean_384,C15H36N8O7,[M - H]-,Alpha amino acids and derivatives,Amino acids and derivatives,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,Organic acids and derivatives,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Carboxylic acids; Diazines; Secondary alcohols; Imidazopyrimidines; Carbonyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; Carboximidamides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",Negative
24.70_656.3388m/z,9.31787770417359e-4,0.0023080981469053847,0.0021746010455058196,0.033787962480925304,0.058145131734891664,0.16082696011778547,0.017056143645342026,0.02671444185415016,0.7263486172630789,1,0.9301404011942629,1,0.972804226736263,1,6108_NegClean_605,C26H47N11O7S,[M - H]-,Oligopeptides,Peptides,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,Organic acids and derivatives,"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Lactams; Biotin and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Organic carbonic acids and derivatives; Guanidines; Carboxylic acid amides; Ureas; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Thioethers; Secondary carboxylic acid amides; Carbonyl compounds; Cyclic peptides; Substituted pyrroles; Alpha amino acid amides; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities",Negative
12.66_714.9915m/z,0.02929088653488825,0.03201837799360254,0.618912323808255,0.6704883507922762,0.1096113529918723,0.2006968435062461,0.028563407571909227,0.0386796144202939,0.7263486172630789,1,0.4023760187383961,1,0.9544113425184634,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Negative
9.94_782.0306m/z,4.836614556391791e-4,0.0014839612843474813,0.07245072458685797,0.13551934095383505,0.002988935142543392,0.051808209137418786,0.002988935142543392,0.007771231370612819,0.7263486172630789,1,0.7263486172630789,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Negative
24.72_385.2407m/z,3.8639928058572685e-4,0.0012706107091899831,0.16012587652498034,0.23389172975558942,0.08950227416036027,0.2006968435062461,1.2931057550225056e-4,6.112863569197299e-4,0.9938581719122568,1,0.1330684955695537,0.6290510699651629,0.2257408797370919,0.7524695991236426,6118_NegClean_2119,C14H36N5O5S,[M - H]-,Alpha amino acids and derivatives,Amino acids and derivatives,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,Organic acids and derivatives,"Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",Negative
23.69_809.1875m/z,0.00223735526573241,0.004284297317359934,0.036506166200736656,0.09685309400195438,0.007402260869041721,0.08019115941461866,0.028563407571909227,0.0386796144202939,0.9544113425184634,1,0.9997673644952008,1,0.972804226736263,1,5621_NegClean_378,C35H38O22,[M - H]-,Flavonoid O-glycosides,Flavonoid O-glycosides,Flavonoid glycosides,Flavonoids,Phenylpropanoids and polyketides,"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Phenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Flavonoids; Carboxylic acid derivatives; Flavonoid glycosides; Monocarboxylic acids and derivatives; Carboxylic acid esters; Monosaccharides; Flavonoid O-glycosides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Hydroxyflavonoids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities",Negative
15.50_903.1805m/z,0.005634511013164867,0.00849898309248332,0.058145131734891664,0.12290840854529946,0.058145131734891664,0.16082696011778547,0.005514815227186776,0.012688955389987272,1,1,0.8638216725696982,1,0.8638216725696982,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Negative
22.85_542.2972m/z,0.005046759679450865,0.007813219736073481,0.022163512723026635,0.06779427421161088,0.036506166200736656,0.141524594148764,0.009856376197431849,0.018843072142149336,0.9981545292779094,1,0.9938581719122568,1,0.972804226736263,1,5278_NegClean_1062,C21H45N5O11,[M - H]-,Alpha amino acids and derivatives,Amino acids and derivatives,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,Organic acids and derivatives,"Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Cyclic alcohols and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Tertiary alcohols; Carbonyl compounds; Amines; Acetamides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",Negative
23.14_883.1947m/z,5.302829400826925e-4,0.0015834511201651277,0.004076062034120698,0.04217211644319299,0.017056143645342026,0.08869194695577853,0.0011244710108493372,0.003700790668620995,0.972804226736263,1,0.9857232855461066,1,0.8638216725696982,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Negative
24.87_933.1685m/z,0.030999833643534345,0.033346434596630566,0.07245072458685797,0.13551934095383505,0.2257408797370919,0.3105430091621373,0.046267655779403394,0.05647695071664292,0.9544113425184636,1,0.9981545292779094,1,0.8998835057418314,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Negative
21.40_531.2813m/z,0.008600573073537171,0.011505612998305824,0.2257408797370919,0.3056907746439789,0.5635118363288691,0.6426012168662543,0.013018613742037166,0.02367020680370394,0.9301404011942629,1,0.6735417379230301,1,0.30694968254062327,0.9173208903512879,4648_NegClean_1266,C24H44N4O7S,[M - H]-,Peptides,Peptides,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,Organic acids and derivatives,"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Biotin and derivatives; Imidazolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Organic carbonic acids and derivatives; Carboxylic acid amides; Ureas; Carboxylic acid derivatives; N-acyl amines; Imidazolidinones; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Azolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",Negative
5.02_381.0226m/z,0.001091951741558344,0.002586201493164499,0.16012587652498034,0.23389172975558942,0.002988935142543392,0.051808209137418786,0.002988935142543392,0.007771231370612819,0.5083531516135689,1,0.5083531516135689,1,1,1,7888_NegClean_1661,C11H15N2O9PS,[M - H]-,Alpha amino acids and derivatives,Amino acids and derivatives,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,Organic acids and derivatives,"Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",Negative
22.41_563.3809m/z,1.2561062026965885e-5,1.1620079309194508e-4,0.5083531516135689,0.5746600844327302,0.30694968254062327,0.40306523969980834,3.9596332453650795e-5,2.3941968460346993e-4,0.9857232855461067,1,0.009856376197431849,0.3167569534134948,0.028563407571909227,0.2560857230584965,5064_NegClean_149,C26H48N10O4,[M - H]-,Peptides,Peptides,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,Organic acids and derivatives,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrroles; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Substituted pyrroles; Alpha amino acid amides; Benzenoids; Indoles; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Acetamides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",Negative
23.48_564.3655m/z,0.0017573092916391279,0.003621935181240951,0.036506166200736656,0.09685309400195438,0.10961135299187252,0.2006968435062461,0.004076062034120698,0.010289088629819518,0.972804226736263,1,0.8998835057418314,1,0.6735417379230301,1,5532_NegClean_448,C30H51N3O7,[M - H]-,Alpha amino acids and derivatives,Amino acids and derivatives,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,Organic acids and derivatives,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organic carbonic acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",Negative
10.07_602.1274m/z,1.0527618177149754e-4,4.986766504965673e-4,0.017056143645341915,0.05613414364289781,0.1096113529918723,0.2006968435062461,3.9596332453650795e-5,2.3941968460346993e-4,0.8998835057418314,1,0.4023760187383961,1,0.10961135299187286,0.4384454119674914,8_NegClean_461,C16H30N9O10PS2,[M - H]-,Purine ribonucleoside monophosphates,Purine ribonucleoside monophosphates,Purine ribonucleotides,Purine nucleotides,"Nucleosides, nucleotides, and analogues","Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Biotin and derivatives; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Azoles; Organic oxoanionic compounds; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Aminopyrimidines and derivatives; Diazines; Pentoses; Purine nucleotides; Monosaccharides; Monosaccharide phosphates; Purine ribonucleotides; Purine ribonucleoside monophosphates; Secondary alcohols; Secondary carboxylic acid amides; Imidazopyrimidines; Organic pyrophosphates; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Pentose phosphates; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; 6-aminopurines; Alkyl phosphates; Monoalkyl phosphates; Dialkylthioethers; Imidolactams; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",Negative
10.63_328.1870m/z,0.0021668433982979405,0.00420897638518305,0.002988935142543392,0.033787962480925304,0.22574087973709211,0.3105430091621373,0.017056143645342026,0.02671444185415016,0.40237601873839646,1,0.9544113425184636,1,0.7263486172630789,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Negative
18.76_885.9016m/z,0.0011555991204833512,0.0027058410191438454,7.992655661425152e-4,0.02968700674243628,0.017056143645342026,0.08869194695577853,0.10961135299187252,0.12231309775917142,0.8224006632067871,1,0.40237601873839646,1,0.8998835057418314,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Negative
13.86_898.4269m/z,0.0059441237927689485,0.008916185689153422,0.009856376197431849,0.052299139006781827,0.07245072458685797,0.17124716720530067,0.07245072458685797,0.08447169682772679,0.8998835057418314,1,0.8998835057418314,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Negative
17.50_660.1727m/z,0.0030803321705149237,0.005263858772398921,0.40237601873839646,0.4777066889131647,0.046267655779403394,0.141524594148764,0.002988935142543392,0.007771231370612819,0.7263486172630789,1,0.2257408797370919,0.7931436315087013,0.8224006632067871,1,2711_NegClean_959,C26H31N9O8S2,[M - H]-,Peptides,Peptides,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,Organic acids and derivatives,"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imidazoles; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Thioethers; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",Negative
13.89_312.1179m/z,0.006202992067298087,0.009202240978958701,0.009856376197431849,0.052299139006781827,0.6189123238082546,0.6936086387506305,0.046267655779403394,0.05647695071664292,0.22574087973709278,1,0.9544113425184636,1,0.5083531516135691,1,1208_NegClean_1306,C14H21N2O4S,[M - H]-,Peptides,Peptides,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,Organic acids and derivatives,"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Thioethers; Carboxylic acids; Thia fatty acids; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Sulfenyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",Negative
24.05_628.3077m/z,0.0017012070006787593,0.0035606658153741477,0.028563407571909227,0.07985468783544547,0.046267655779403394,0.141524594148764,0.005514815227186665,0.012688955389987272,0.9981545292779094,1,0.9544113425184636,1,0.8998835057418314,1,5800_NegClean_482,C33H47N3O7S,[M - H]-,N-acyl-alpha amino acids and derivatives,Amino acids and derivatives,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,Organic acids and derivatives,"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzenoids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",Negative
5.35_235.0395m/z,0.006654296157540492,0.009711675473167205,0.40237601873839646,0.4777066889131647,0.4543683666870272,0.5546280532329909,0.022163512723026635,0.03330932547969321,0.9997673644952008,1,0.5635118363288691,1,0.5083531516135691,1,8098_NegClean_2115,C7H12N2O5S,[M - H]-,Alpha amino acids and derivatives,Amino acids and derivatives,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,Organic acids and derivatives,"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Lactams; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Sulfonyls; Pyrrolidones; Organosulfonic acids; Secondary carboxylic acid amides; Carbonyl compounds; Pyrrolidine-2-ones; Alkanesulfonic acids and derivatives; Alkanesulfonic acids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",Negative
14.47_738.3433m/z,0.0018166489665723238,0.0036879339922896806,0.022163512723026635,0.06779427421161088,0.058145131734891664,0.16082696011778547,0.0015698221305256999,0.0047459738829850094,0.9857232855461066,1,0.8638216725696986,1,0.6735417379230301,1,1437_NegClean_1836,C31H45N15O7,[M - H]-,Oligopeptides,Peptides,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,Organic acids and derivatives,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Pyrroles; Alcohols and polyols; Lactams; Indoles and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Substituted pyrroles; Benzene and substituted derivatives; Benzenoids; Indoles; Carboximidamides; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities",Negative
