compound,neutral_mass,mz,charge,rt,neg_12,neg_16,neg_20,neg_24,neg_28,neg_32,neg_36,neg_40,neg_44,neg_48,neg_13,neg_17,neg_21,neg_25,neg_29,neg_33,neg_37,neg_41,neg_45,neg_49,neg_14,neg_18,neg_22,neg_26,neg_30,neg_34,neg_38,neg_42,neg_46,neg_50,neg_15,neg_19,neg_23,neg_27,neg_31,neg_35,neg_39,neg_43,neg_47,neg_51
6.49_633.2796,NA,633.2796365,1,6.494083333,0,0,0,7.528296498,0,0,3.079023908,0,16.18991245,0,0,0,0,17.04753672,14.24004876,9.408724299,23.31979044,0,25.60056888,0,0,0,0,26.28503979,10.56369268,15.38170544,4.272441511,0,30.18968066,0.873322791,0,14.89490906,15.78093364,30.9614685,17.47388848,31.90431592,17.81264208,0,25.66586377,24.74499329
18.17_372.2139,NA,372.213925,1,18.1693,3.142934706,0,0,0,0,0,0,6.875511504,439.3223441,0,38.4687899,27.50204563,8.058456845,3.205562111,295.1143716,218.0508791,198.0686821,293.5393426,583.5088629,1.194212385,28.90439296,12.87365057,2.256695315,23.41844234,248.0025077,282.6077378,246.9370678,306.4769002,643.753414,0.038275345,55.66728268,94.88970712,134.0447619,36.62377058,276.8192189,510.4430693,367.1022178,403.3851394,514.7406351,614.2595449
4.59_560.8859,560.8859393,559.8786628,1,4.587016667,2.797000216,48.72735049,58.50583736,64.80388012,65.41858549,41.25601058,58.26901489,43.64371776,9.306986669,63.57385568,278.6344432,304.9005847,348.9679661,340.1844562,286.9142004,275.8895092,315.7148972,270.7458495,189.8639346,363.6280696,297.4302891,252.2752455,306.3053013,283.940207,277.4113331,249.8933966,334.0166565,259.9585596,179.257625,305.3464808,207.2855956,281.902253,350.5456028,419.4048154,346.5111081,224.8117376,358.827826,270.3757193,244.6910636,363.3403518
5.90_607.1483,NA,607.1482989,1,5.90445,0,0,0,0,0,0,0.216104935,0,52.99083152,0,0,0,0,45.38279314,3.956174519,21.13240602,69.72126057,0,52.1880537,0.759728936,0,0,0,66.47281104,0,28.71149484,0,0,37.54298387,0,0,10.5976229,40.12456605,75.75138041,30.40123421,56.11792457,54.74997952,0,50.64210663,39.85569475
11.02_521.0450,NA,521.0449679,1,11.016,16.27270201,0,0,0,0,0,0,0,25.65116474,0,23.13700691,1.952880458,36.47249062,57.29226164,19.03613839,5.590998556,26.57251424,0,34.0271189,0,16.6232209,0,31.30770178,84.6842241,22.54732874,7.065320943,20.93411565,2.567676583,32.15653988,0,11.43112708,33.88116894,58.06556534,62.40619469,18.68744617,23.87623491,42.26891024,0.70084803,31.50265081,0
13.00_715.1885,715.1884702,714.1811937,1,13.00373333,128.0092601,0,0,0,2.88008988,1.730217004,5.030772311,16.39104897,137.0452613,0,192.1948593,162.6064947,22.82289898,0,205.0524431,190.0672664,86.46620887,266.2824408,119.2319114,64.67998941,187.2851951,124.4815972,15.2566592,0,244.2734373,188.323198,98.61001066,326.1153291,153.4653154,60.23672152,245.4064536,203.9414357,170.0537187,0,234.0327518,200.9632521,172.1704747,313.4502713,148.4197534,277.7894594
25.57_420.3070,420.306994,465.3206208,1,25.56741667,35.29596756,13.23288126,10.64452529,5.02498582,8.920002055,7.702207228,13.89595612,10.98224269,0.805808694,4.675439937,45.70752877,47.79292975,24.85201922,55.99304273,33.61905931,39.61559702,30.5211615,45.85363335,35.90563623,21.46618708,77.34236477,37.91007057,11.8516151,48.16313643,26.53452427,45.59137709,35.02389691,40.34536222,28.20859824,27.12563708,127.6591656,76.42832878,64.14223327,68.72128313,61.96171443,82.09945507,70.04855733,63.75217665,77.78848532,60.07013513
5.21_382.0045,NA,382.0045105,1,5.214816667,0,96.80077005,68.14730481,154.4272556,19.44118909,100.0676537,88.54522521,63.11773407,0,145.0182131,0,32.98449073,2.404299983,0,1.146171913,1.039921707,9.259362117,32.42272142,0,106.8478779,0.855898674,41.28460366,3.72122481,1.260480762,6.903144965,3.082732807,34.69772232,38.06011583,0,148.2570011,0,2.855108519,1.131991905,4.272252187,7.637815014,0,0,33.91776285,0,58.82666705
24.33_551.1140,NA,551.1140031,1,24.32731667,14.99716535,6.187293484,21.02706106,7.726172671,30.82780617,10.43555534,11.14771325,0,4.365624574,6.380664325,3.120567545,5.439807887,0,2.155520621,6.505387076,0,9.885499239,0,5.556732981,6.026268287,2.769799092,3.935566585,0,3.433272548,13.06394648,2.790889456,0,3.629484375,6.10827891,0,6.515880901,0,0,0,2.681334732,4.196530834,0,0,3.272258932,0
19.26_846.2880,NA,846.2880474,1,19.26141667,63.18309338,13.68875911,10.42334219,0.891352543,17.3594512,0,7.581930534,112.8175324,30.84445624,5.965427416,111.9294609,282.561898,43.52503666,4.250665958,180.400251,182.9611453,60.58224857,117.5261787,58.23242718,113.9551708,125.0532376,300.5459945,51.95980938,5.172412952,214.8165547,200.6081939,87.18452426,153.1623316,76.05427445,133.3376734,150.9979953,352.8979918,217.6398257,2.610501017,218.9474859,206.9997345,131.291698,141.7800384,99.45389433,265.6809984
21.10_557.3213,557.3212979,556.3140215,1,21.10215,115.1907934,21.49943868,19.39070255,0,154.7107122,209.600236,437.5279657,3617.993144,1233.169864,74.37575369,245.5517588,529.8771097,449.535675,0,2655.856144,5574.772353,1414.159547,8938.471029,1860.070936,1238.487813,201.3491831,505.8057626,485.3728075,0,2587.380953,5516.757556,2926.484613,8021.584445,1953.520446,1368.782854,415.488606,859.4848603,1235.296805,3.230237427,3054.834652,8046.526349,4858.586374,12668.8582,2864.619853,6048.205044
11.15_645.3161,645.316139,644.3088626,1,11.15383333,64.17703323,0,0,0,2.146525407,0.64235898,9.012382839,275.5097437,119.9441716,0,184.6772184,387.9127784,58.6738156,0,392.9057168,342.8691368,212.6638544,412.1241073,69.88114724,127.071175,208.0913941,497.3630706,47.25483096,0,338.7049079,254.5188153,198.4570347,333.2434799,18.99626571,90.7498423,246.7544778,542.3113292,342.1459664,0,393.5213577,381.9415527,299.7366919,446.845638,44.80185512,534.3543028
15.19_347.1026,NA,347.1025893,1,15.19428333,150.3310519,442.0316969,971.4834738,181.5629944,445.1343537,689.6980996,287.8014914,264.4495921,0.004150442,475.2196881,125.037527,412.4765909,252.5119937,57.600854,13.64876705,77.97998673,161.75939,263.4761347,0.016967302,185.7123921,103.3531032,532.1949602,281.7107983,84.74798739,11.6793217,60.351725450000004,280.376003,123.1110972,0.003426714,164.8348408,92.22536477,24.21771178,83.78071449,17.61401618,0.810320179,51.75743894,138.0948453,138.84327,0,22.40819134
24.37_483.3315,NA,483.3315236,1,24.36581667,14.5349198,24.63123863,19.72453084,71.27207036,7.299610227,38.65592715,27.11716645,3.471798279,16.97479232,34.34268221,148.7646331,85.73800482,19.62928589,143.634656,98.86865959,99.93138747,89.40375852,75.40059348,95.31805981,10.73018514,125.9154573,75.71462598,14.33375434,176.7678314,100.8388143,127.5466467,64.1908839,73.01989953,64.55825302,19.96914439,274.4085667,165.0680378,124.904239,218.4328149,137.1769086,268.0190752,179.716267,176.1333017,127.1450544,99.25411873
10.90_586.9507,NA,586.9507393,1,10.89785,10.7280084,39.19519154,91.39033629,104.4678075,63.34964794,80.81277534,33.2023102,18.17703267,0,98.50186252,11.41693936,18.87724972,12.40326545,0,0,0,3.580622399,15.47934991,0,81.18246612,13.21834867,24.33974528,43.31087121,2.651465625,0,0,11.54258277,12.42824589,0,99.46492095,2.293591312,0,1.45312436,0.865476109,0,2.556577697,22.0421502,13.33497456,0,36.09371493
7.45_441.1598,NA,441.1598053,1,7.445533333,91.98965916,0,0,0,2.327475982,0,0,3.461233741,48.821881,0,230.9071371,21.84396818,32.99213658,128.3257783,230.3719757,32.86937366,227.7692146,35.5756951,62.75440143,0,216.8926944,13.28943577,28.15777754,95.34707063,165.9527915,22.31914713,124.2800861,39.20085335,67.62805733,0,67.29592254,46.42923449,85.53456686,97.13239743,191.7032725,58.48629725,271.5584975,54.76768808,56.02889764,78.12695937
15.27_622.2815,NA,622.2815454,1,15.26961667,15.50813221,0,0,0,0,0.871556245,1.020835096,3.175832672,17.7309994,1.523622834,13.61140734,4.291348627,1.0436496,9.254011186,29.64961155,20.40813929,19.61436994,19.9622524,23.44591701,0,22.2838007,4.108492211,0,9.902006539,29.53591517,17.74298522,12.76635275,27.75544809,13.2916951,0,23.17960581,34.48370136,12.66979629,14.61263635,33.9866827,30.26247485,27.58810153,32.68084122,17.34438693,47.41149644
21.54_550.3606,NA,550.3605993,1,21.53711667,356.9069193,0,0,0,0,0,0,115.8076287,3.315417543,0,362.2953915,591.382878,2.410794314,7.639247173,322.8203324,73.18854112,40.0226161,377.4974419,16.67873036,0,340.8496488,590.9583213,0,0,362.2614885,101.5022628,45.79653833,311.4897696,7.334484169,0,456.1247745,1332.319134,249.8509517,13.51110175,351.3779688,236.9757393,87.66388966,429.1792111,4.270492738,116.8165586
19.73_468.9664,NA,468.9664266,1,19.73305,5.79439157,369.8625711,294.4501016,288.5522626,160.7566731,34.51152535,110.0822542,0.316761838,2.395559111,499.0331843,0.143563543,35.5777496,119.144129,28.0905955,0.006286746,0.108645676,22.46899331,0.138691543,0,200.2471059,1.240632324,33.78223051,250.8513436,34.5228031,0.673171388,8.279494745,18.35384985,3.629180164,2.828515153,305.5713918,1.100773467,0.686587687,22.23684041,25.51611002,3.12005257,0.080406856,14.11074819,0.832669569,0.681805373,187.9086919
21.57_982.3400,NA,982.3399901,1,21.57495,0,0,0,0,32.47236602,1.438280149,0,200.6722868,8.444900559,6.247706409,17.36721107,88.66995288,0,0,275.3889502,230.7013508,86.90495024,282.6079311,36.15129944,310.1052464,29.5839949,72.84738218,1.763260706,0,310.6837749,244.4763602,105.7323158,297.3326101,35.09914951,326.713026,13.83999814,90.52442784,20.51666784,0,319.3948205,251.1507175,161.5458331,337.1170795,61.90260794,461.6483706
6.83_338.1699,NA,338.1698975,1,6.832383333,174.7676651,0.087999807,4.979156827,0,61.96777666,0.02347725,1.397624673,3.731954298,250.1531516,0.122615706,241.6633069,168.6354804,483.4987127,448.0664405,313.7376014,219.8424175,318.227883,111.816822,336.8271486,0.005430317,314.2924181,229.1277568,447.4086795,747.0296894,278.7990076,316.3219827,441.2082375,170.0672703,488.4762154,0,219.0316345,491.8750238,571.0089598,873.1329673,269.0482136,240.694274,317.8581115,111.8464642,309.2016221,21.36678332
19.11_557.2587,NA,557.2587099,1,19.11041667,209.1595255,1.601188494,0,0,12.58959969,3.453648867,2.196302954,12.04188094,126.0336526,2.853082155,248.5921471,23.52056866,4.907366663,3.774104993,343.1851967,93.8947114,75.85285144,213.3909519,163.8828207,6.187477186,380.6600463,103.2773546,10.22515905,3.283260576,301.0773795,139.0774144,82.03279369,310.5212764,225.0991588,17.19625055,185.9905674,253.9254654,76.13540045,2.77026685,187.3809244,277.9819914,251.4722948,442.7098001,249.3689344,627.2389763
21.44_849.2760,NA,849.2759577,1,21.4423,0,0,0,0,0,0,0,25.58893144,15.42781378,0,13.623107,4.433427728,1.770453356,37.76422704,23.86060203,52.888838990000004,7.698676991,46.85030991,17.53925736,2.094131535,12.49346856,0,4.297762098,19.21420406,21.64065835,31.58366259,15.42461913,40.23275425,3.582936189,0,29.29479134,7.575715791,20.79020592,20.83668382,29.34805128,57.54179251,36.64788023,36.67667534,17.53669856,27.69217767
5.41_557.0898,NA,557.0897505,1,5.410133333,6.213625915,9.217809875,10.84360382,6.097496162,7.177044569,53.78890944,17.75290276,2.191645061,0,108.6002706,17.02105942,0,2.368619958,1.935587286,0,16.97382091,0.814306901,0.383921216,0,65.80439881,11.6822445,3.008467307,4.39981359,3.10538625,3.865704707,13.74422101,6.831975851,0,0,70.48050209,2.056970125,0.323090729,4.174270793,1.665959779,0,0,0,0,0,23.627899
18.97_558.2571,NA,558.2570561,1,18.97075,204.6218835,7.106677335,0,0,27.74891969,0.131941916,0,8.916795434,9.281774774,5.323940325,455.5189714,165.5937717,8.898023217,2.260068044,126.5774131,3.907848352,33.10989943,2.525912421,34.86500838,30.94506673,293.5065263,138.6781563,41.52131085,1.710735666,169.8893124,16.30595803,17.87641768,10.23710017,14.27592232,21.61596362,671.9884222,514.4200571,214.6079757,3.103460032,228.5637599,79.28135042,37.8320608,3.97080176,37.59617404,45.43570711
11.48_527.2059,NA,527.2059483,1,11.48315,58.11357855,115.2857929,93.39940737,26.99152291,57.61762141,89.52945401,63.91770108,63.05511189,5.764057488,109.5488727,18.2588016,78.47274862,16.18385689,16.74795674,9.270305304,18.72875702,22.49624052,19.87668616,10.46776092,6.909159504,12.74897312,55.49113062,3.100270732,15.77299958,11.55697234,7.731033322,14.39530732,17.61236852,7.015357331,7.257052122,12.74858196,17.20713441,5.932973998,13.24612135,16.16100374,7.55092767,1.565316827,8.903224566,6.03314824,8.319212547
12.66_129.0553,NA,129.0553127,1,12.66425,0,1.193036506,2.489708291,0,0,0,12.15982091,69.27885871,96.53845886,0,0,18.69506199,21.70108911,264.8805367,87.54504581,20.68335897,136.6123724,21.40639126,53.68392246,0,0,25.96698465,31.16900605,109.7202091,91.16952984,18.60663831,235.6551147,0.568545053,77.0034296,0,1.247802688,35.03457671,185.9199974,243.4707369,146.1265474,264.9085747,242.2164615,34.95773271,52.21005423,66.23367215
19.83_356.1823,NA,356.182303,1,19.82671667,9.095461519,14.37385868,14.3709401,47.93899845,20.04462787,20.45513774,41.53116396,5.388165796,5.951732959,27.34351717,5.925340537,4.198600544,12.54592337,14.97018659,2.555221332,0,16.30511305,0,10.15664228,37.34732325,6.012566043,3.913936539,8.761890746,18.54405237,0,2.222050713,13.79114183,1.908126752,6.076900596,11.69910474,2.391759943,5.466636831,7.566910693,11.53176511,0,0,2.504995697,0,0,0
18.93_901.3775,NA,901.3774632,1,18.93376667,2.497066186,3.825044876,0,7.003050715,0,0,0,7.442449202,33.97945674,0,23.17986869,0,0,65.8643044,82.36051487,19.00412103,0,22.69644254,63.23374444,15.727125,22.34443224,0,6.005795144,44.39929872,61.58621768,44.9914954,4.145488482,36.86705062,54.61903313,36.90840913,26.3024967,1.495004492,21.37294528,59.89025454,34.16915467,82.67321649,48.23764392,24.33363056,41.15513172,45.52036057
11.03_657.0207,NA,657.0207295,1,11.03483333,85.85665049,0,0,0,2.364917027,0,1.577349941,0,92.18625252,0,103.0802449,34.4219627,102.5820369,221.4294669,83.45502039,62.66148823,116.0111037,10.62292659,115.7949713,3.661036292,111.8238646,60.2811902,96.61560146,297.3868726,94.78264826,91.30834451,110.2576263,60.39241711,103.3361319,4.500128421,104.0574544,179.4098233,244.9819688,238.2877357,119.3214559,99.36866871,150.6477029,25.71896627,116.918999,4.428842311
4.85_651.2236,651.2236058,650.2163293,1,4.849,13.70349857,0,0,1.454132572,0,0,0,0.6227017,775.8659328,0,44.57077593,0,0,31.44915792,23.75109993,1.709665641,8.957627324,22.1388379,105.12470450000001,0,22.64720838,5.594605419,0,20.98089323,15.87986041,11.77687656,0,311.2816842,96.91871361,0,42.01215046,2.276191839,8.077329794,31.53668841,32.85184163,31.82060183,24.76153349,965.4553173,541.0862036,1.65483566
21.82_685.8202,NA,685.8202468,1,21.82111667,2.158624732,0,0,16.73082571,28.10559115,18.15972354,79.16064791,149.4723502,0,17.82710103,14.97219156,181.9478733,0.326524675,3.423611652,289.9559624,286.7671327,134.9926043,336.7701575,67.84279157,52.77103157,9.801281612,213.4158632,0,9.739938259,345.3892166,251.5796081,77.37819006,231.4052869,73.6892751,53.15819012,11.47629805,271.4966482,26.4574972,4.65099661,229.9253837,267.058461,303.1349599,343.9790934,106.3705704,640.4525628
11.05_541.0289,NA,541.0288723,1,11.05366667,33.61320404,0,0,0,0,0,0,0,33.68947301,0,25.91891706,2.289815535,49.31469477,130.4829082,23.15970601,12.15571689,41.26023681,0,55.88925122,0,26.79171111,4.518263312,40.00367634,151.0398229,27.07047885,15.22388034,26.15950224,3.549373633,47.10573558,0,30.4555468,62.03410791,87.04380537,119.7067812,30.07706332,40.02804032,56.51676218,5.441126234,47.16334429,0
21.12_692.2897,NA,692.289651,1,21.12098333,0,0,0,0,5.588484412,18.09411165,40.07020076,510.3712732,172.3252337,5.743009245,0,43.62764867,53.43656128,0,246.681543,774.897616,191.4199185,1192.669682,261.8511426,145.2280327,0,39.81469445,46.5529522,0,343.3092258,801.8037615,435.852536,1200.120671,275.7672344,179.4196212,13.99127068,90.68445877,163.163084,0,383.2950663,1111.902899,738.4487707,1653.578522,415.8422789,777.5156261
20.81_747.2960,NA,747.2959623,1,20.80766667,104.4599251,0,0,0,0,0,0,0,5.412319906,0,197.5426071,56.520208,0,0,73.49441327,4.102621117,8.364114903,0.94218027,2.455879555,7.179935113,215.3981691,93.15509126,1.883262199,0,59.07423112,0,1.921259726,0,7.511965636,2.453072159,277.1475293,336.5291776,58.85339987,0,63.61279145,27.58036003,4.970542937,0,11.2313689,2.581357007
5.35_304.5265,NA,304.5264679,1,5.3513,0,0,0,0,0,0,0,1.385893928,88.18903599,0,1.529539597,159.9229123,0,0,84.86148105,2.070707136,0,94.10675936,86.17199941,1.560732527,3.791803545,152.4243171,0,0,100.8708683,4.548196804,0,71.78004134,90.68613382,5.355200506,52.19499377,139.422123,2.147391581,0,115.32670039999999,47.39054188,0,102.5893216,130.2200751,51.2338477
24.87_389.2692,NA,389.2692479,1,24.87195,0,21.153917,67.2681106,4.499944476,1.669886046,13.64286514,9.925726794,41.59648287,549.3281573,0,213.1096696,197.7408513,536.9820691,189.8539999,85.41389317,262.2704378,653.9382071,1286.305538,209.7066677,467.8920356,194.2450463,286.2665747,396.042252,206.3568577,41.59317004,141.4728701,466.0058528,237.5825242,281.490655,265.4454459,150.7573347,373.6972176,457.5578788,382.3633084,210.3306442,228.9113146,738.4652859,1838.442181,341.0072136,365.3134664
19.39_518.0768,NA,518.0768376,1,19.3949,0,33.98219823,44.91006471,22.69553104,0,3.307832611,23.70042933,35.94546441,141.7820688,72.603089,0,0,14.37509856,0,0,0,0,0,25.6807878,20.28192029,1.033651768,0,7.204521626,0,0,0,0,9.154922987,18.20409351,17.10678829,8.385618524,0,0,0,0,0,0,8.194549178,105.9690224,0.129927994
16.21_534.1586,NA,534.1586101,1,16.21423333,7.65950861,0,0,0,0,0,0,0.604499627,25.16055784,0,5.420936223,0,0,20.39651364,36.33051793,17.95547073,10.559753,15.26748079,34.74121576,0,4.567741008,1.754162827,0,16.79322386,36.28469856,12.38200235,11.92777226,18.46070168,24.82532011,0,4.830829696,20.65260951,24.96865035,12.70005726,48.19842749,40.55555026,30.898577,19.82749621,26.29242423,11.73627556
9.35_348.1227,NA,348.1227102,1,9.345933333,39.40866626,0,0,12.94097257,18.52102991,0,3.83706604,31.01712527,55.00597902,2.250062634,61.43411211,92.81286244,74.74352855,36.31141525,138.8171341,137.0449533,168.2645183,213.7341826,182.4518618,2.063403683,53.19319037,54.58623487,48.99702642,25.89509935,125.620227,130.8776075,144.1777216,134.2944305,160.2235862,0,44.5117905,88.48855675,113.2903229,51.55692262,137.7970823,147.330419,233.4182782,169.4590181,66.75259345,125.0242385
4.74_383.1000,NA,383.100043,1,4.736166667,0,4.115604256,2.363205283,1.941741998,3.162285248,5.108754805,4.279708799,56.19589462,586.4072747,10.81100061,6.935895878,64.88886208,7.258169789,12.68345043,5.499601584,0.09837,6.613645439,67.67883593,139.6706058,9.61722357,30.62475243,268.7765407,11.48737398,34.66698992,10.41385821,41.99963841,4.34470662,68.96874351,807.1062097,4.052069947,121.7988459,116.541045,64.09888595,21.91680669,25.40350389,919.7506986,12.32476432,200.4466513,835.8849347,11.54717302
14.01_771.0395,NA,771.0394678,1,14.01468333,72.79914733,0,0,0,0,0,0,0,42.94356892,0,82.02186002,23.45824919,31.30237139,146.3061492,36.28652387,26.21528038,63.12039784,3.906662497,59.70950642,0,96.08425994,18.05438736,26.43883165,206.1545455,79.99442858,43.91544225,87.29035425,28.2471107,66.18626689,0,69.35999854,114.6798659,142.0433566,188.2110549,74.43647514,61.75153896,123.2508371,11.1392018,56.3490045,1.286041246
13.30_838.1309,NA,838.1309041,1,13.30438333,8.976304188,0.870906406,0,0,0,7.200096725,1.175043959,8.757189453,0,0,10.8679856,46.65840838,0,0,4.941992025,15.7974224,5.796658548,20.62163635,6.406451065,27.78534259,9.779160479,50.60896636,0.655286312,0,18.48465441,14.28108258,7.78270713,21.21292556,5.174032876,39.31176603,16.78318752,48.43359233,23.36011692,1.778004859,16.95149328,6.502709864,8.75523037,31.44761177,1.607051917,41.24990552
5.18_468.2215,NA,468.2214698,1,5.175816667,0.873954465,0,0,0,1.652691148,0,0,19.44682171,0,1.212410906,0,0,0,2.40577623,19.55039412,34.81178972,16.9703687,33.90760058,6.907254972,11.32985569,0,0,0,0.95747195,26.65021535,22.57696523,12.50796449,35.02280449,5.608165149,8.991903776,1.26200342,0,5.869805609,0,21.17948572,29.09297719,19.13214004,42.04064284,0,50.87800871
21.54_618.3475,NA,618.3474719,1,21.53711667,98.91255532,0,0,0,0,0,0,7.525847042,0,0,94.82552628,183.05344,0,0,68.79489254,5.527361473,0,37.17238508,0,0,80.32577597,169.9121726,0,0,79.30468785,9.348065151,2.088524503,54.98149277,0,0,135.3248233,398.6324153,42.74312316,0,76.85469807,34.62426461,8.274498497,77.62596588,0,4.752648771
20.87_566.2833,NA,566.2832972,1,20.87216667,573.9173941,302.2453256,47.19487025,271.9029728,289.7391529,24.46336832,251.7048884,264.0830206,54.38894808,75.9308036,288.6867548,46.8643631,24.98821725,197.9025399,22.48559937,15.114559,28.72339606,13.84536259,33.83143164,24.90754189,252.4654064,27.38473375,15.50659476,141.5361108,19.49036731,8.187338454,13.28600127,16.32086785,26.95745744,17.47352606,135.3365088,8.75597776,7.532192122,72.97117907,10.40966525,14.44576037,8.795968807,7.409692803,21.44050555,6.885647943
24.39_741.1998,NA,741.199792,1,24.38515,0,14.54332925,0,0,0,0,0,8.220944092,76.48989722,0,60.21675905,60.62434524,136.6582193,60.7296313,39.24773015,64.9271104,51.10777513,33.7994917,44.13269966,67.63317313,54.02326453,58.71975406,103.5756878,74.25077877,59.48141196,64.64576364,29.13665177,60.23590951,49.16869192,175.2041937,39.38935363,41.58968703,29.76085822,45.22481543,33.62284212,42.30103145,54.41226594,30.64576283,21.4743352,39.15339532
21.12_760.2776,NA,760.2775924,1,21.12098333,0,0,0,0,0,5.764175307,21.98738207,362.8734484,114.2796581,0,0,34.28965985,20.64972035,0,170.7655074,552.9944301,123.0926376,824.374433,162.1748627,99.55410604,0,25.20168109,20.86445965,0,197.6819811,546.3528297,329.4729421,832.5389246,185.0791115,112.7933026,9.070677928,49.14601782,121.9350485,0,240.1186477,770.0409151,525.2376779,1168.061837,281.7424332,544.5768873
19.28_803.4079,NA,803.4078963,1,19.28006667,5.195922098,0,0,0,0,0,0,20.3133852,2.392188055,0,6.052680489,37.39881224,2.833410625,0,46.11182697,33.3093705,6.504425964,15.62409257,2.137981721,22.57353156,13.26717617,39.60148923,0,0,22.51599355,27.18772622,5.828215808,12.64086097,1.701082103,10.42169902,12.67074697,34.90949184,21.77627698,0,15.26845161,27.22154323,16.34104482,24.24476736,9.46301407,43.19625153
19.56_775.3953,NA,775.3952662,1,19.56356667,15.71157617,0,0,0,0.651282499,2.398616557,1.836316225,19.11850241,0,0,14.07821792,10.01932307,2.213097842,2.510712676,33.22804571,16.53940382,17.19000526,26.13924826,0,45.58730906,14.00845437,19.49320202,0,0,45.51212884,19.6693856,17.40446341,14.41948236,3.098359692,45.60231464,8.524222772,19.2302952,19.41813488,3.955268522,48.94412306,38.71424843,18.24079698,25.95243224,0,109.7450016
10.86_524.9799,NA,524.9799289,1,10.86018333,8.754381826,57.45221608,117.0102078,112.5190676,81.50405031,80.73144907,47.42488242,9.905594045,0,112.0210044,13.28714489,16.76624935,22.7286638,0,0,1.649717823,9.356565451,16.69588643,0,95.28370963,18.02699658,28.22090094,54.97464701,2.452551359,0.899431178,0,14.1172196,13.33269233,0,125.2006485,0.858191766,0,1.010628103,0,0,0,35.20686686,9.382122618,0,38.63235266
19.22_976.3096,NA,976.3096213,1,19.22391667,0,0,0,0,0,0,0,41.41589652,10.93471343,0,0,18.95770781,0,0,30.97060192,69.92257324,28.56787529,44.2141357,28.48201557,24.66064207,0,24.24346078,0,0,59.01823365,92.39787905,73.41886833,68.62470427,26.755444,41.88700932,0,31.16344607,10.12971409,0,50.79745543,55.92738895,80.00783424,53.63221112,24.05146673,47.01007975
21.50_709.2895,NA,709.2894666,1,21.4993,0,0,0,0,0,0,0,34.81128815,14.43931621,0,10.12506405,0,0,22.22479954,36.01271155,83.13908974,2.438826666,58.88792221,13.89790147,0,11.7879513,0,0,5.056144232,22.58156374,39.65576368,17.47342985,63.58016821,4.633920122,2.831221602,21.03060446,21.88698455,6.680857776,22.69213217,42.78955555,66.11235395,26.23023265,79.88386783,37.89738808,38.54205353
15.08_463.1370,NA,463.1369888,1,15.08146667,55.32505572,116.3866338,91.6529503,33.31680388,39.92918038,61.18261428,58.41116347,67.38743547,0,95.26913754,14.26692632,43.80426839,26.47785544,4.484390438,1.909863565,9.465979329,27.29035304,17.64345588,0,21.13516489,5.782066581,42.46819473,27.43007841,5.803491591,1.967917851,7.746420616,19.70075074,9.5497850969999991,0.043303617,20.21264396,11.73950323,15.70835955,6.522938065,2.193704801,0,3.240639727,17.73680752,19.19866504,0,7.08171788
12.39_721.0141,NA,721.0141085,1,12.3926,66.43632695,0.026172681,4.058037006,4.179272221,9.487421894,0.416118133,0.187029131,2.454159791,37.57754403,5.776215648,82.15045976,59.25709163,54.92433588,80.81354649,51.63664723,39.23090064,71.09485603,26.59901585,50.26855055,0.282738844,95.31411028,76.13732076,56.4193938,167.0670147,99.96698552,69.29046173,87.04787056,59.74904362,52.40556048,0.333848499,78.3334812,127.8077688,170.6548149,170.8752978,95.6132415,74.31201632,139.3944274,31.91106296,62.57873984,21.19089651
17.36_666.1468,NA,666.146834,1,17.36483333,5.791736722,0.897907157,0.926332986,0,8.569403926,1.056281062,4.884168866,9.735077312,27.09074263,0.178914453,4.48972026,2.482848289,6.943822209,0,81.16795297,90.65558552,42.20536543,55.0545791,57.81121097,0.831532008,6.794283927,2.088856777,10.72584503,0,89.32882593,100.8780683,64.58836101,68.937889,58.5500656,1.503174435,11.54325635,17.83400263,13.921056,0,84.75895215,104.0530518,89.96254861,71.7772959,48.9294489,0.670135242
25.05_527.2594,NA,527.2594158,1,25.05243333,314.8754503,508.3735029,2396.117426,1251.900441,2198.387986,2146.151645,1313.190522,2264.742708,1913.342355,1405.48495,13178.3967,11309.18253,9227.880924,10245.10598,10492.00682,9063.79793,10132.69414,6972.683803,8192.567614,8111.370612,10171.80956,10983.06534,9146.549193,10695.95224,8379.546689,9855.782371,10326.46923,10622.57007,10540.58622,8751.001945,13207.90578,13740.13575,13036.65583,11406.90146,9887.231476,13182.40897,11622.52652,10550.40783,11152.43965,10205.9454
14.21_762.0922,NA,762.092183,1,14.20901667,5.836408929,0,0,0,0,0,0,0,7.412948522,0,8.622916055,0,0,0,16.42788562,0.821782871,0.267231257,0,17.54160628,0,19.1140291,0,0,0,26.61717341,1.357476887,2.475481661,0,24.38182825,0,14.83299724,4.276319425,4.192141839,1.196689019,22.21718071,1.510024693,18.19813953,0,26.45518203,6.668857781
14.01_733.0061,NA,733.0060984,1,14.01468333,49.46076885,0,0,0,0,0,0,0,17.55807914,0,53.22292638,4.4925429,8.544680098,110.2284134,17.33694914,8.19849816,36.16497361,0.995851827,28.27326267,0,53.70083153,10.78504913,9.169072179,148.5311754,41.50671331,25.48642018,42.64514591,17.63810479,36.28380961,0,49.49867,66.48257872,88.55400123,117.0401501,34.47545747,31.79351945,82.85293373,2.067496475,32.32362383,0
